"","agrp","rsex","ethnicgrpr","sexidr","rnssecgp_6","adj_imd_quintile","rwcasual","snnolov","snpres","snold","snsexdrv","snmedia","snearly","attconservative","dage1ch","disabil2","depscr","religimp","relstatr","total_wt"
"1118",4,2,1,1,1,2,2,3,2,2,3,2,2,0.342669049839678,22,1,0,2,1,2.06452644060426
"1119",6,2,1,1,7,2,1,2,1,3,4,2,2,0.0911350563101105,20,1,0,2,4,2.97256505897796
"1120",4,1,1,1,5,5,5,2,4,2,4,4,2,-1.76945323316737,28,1,0,3,6,1.06759424964906
"1121",2,1,1,1,2,5,5,1,2,3,4,2,2,-1.05286856117578,-1,3,1,4,3,0.383716060260106
"1122",2,1,1,1,3,1,4,2,4,4,5,3,2,-1.83803159469357,-1,1,0,2,2,0.739705054062873
"1123",4,2,1,1,1,1,5,2,2,3,4,2,2,-0.804719042568062,34,1,0,4,1,1.88842609834188
"1124",1,2,2,1,8,1,3,3,4,3,2,2,2,-0.29403558459241,-1,1,0,4,7,0.300610493035446
"1125",4,2,1,1,1,1,2,2,1,2,1,1,1,1.47278821110407,35,3,0,3,5,1.35750345953497
"1126",6,2,1,1,1,1,1,2,3,5,2,3,3,-1.19075551144246,-1,1,0,4,5,0.696559911567695
"1127",1,1,1,1,5,1,3,2,3,3,2,2,2,-0.320734414876975,-1,1,0,3,7,1.07784693062259
"1128",1,2,1,1,8,2,2,2,1,3,2,2,1,0.713776182986127,-1,1,0,4,3,0.624999557758694
"1129",6,1,1,1,7,2,2,2,2,2,4,2,2,-0.0895972741364138,19,2,0,2,1,1.44943727481743
"1130",4,1,1,1,1,1,3,2,1,2,2,2,8,NA,-1,1,0,2,1,1.55737236476907
"1131",1,2,1,1,8,2,1,3,2,2,2,1,1,1.48397108865902,-1,1,0,3,3,0.699988394654119
"1132",4,2,1,1,1,1,2,1,3,2,3,3,2,-0.740656687933115,31,1,0,3,1,1.99910829960004
"1133",5,1,1,1,1,2,2,2,2,3,2,3,1,0.126749482428779,-1,1,0,2,3,0.80359582546277
"1134",2,2,1,1,2,1,5,1,3,4,5,2,3,-2.09076363396073,-1,1,0,4,3,0.752959953438104
"1135",6,2,1,1,1,1,5,2,3,2,3,3,2,-0.998309727241653,22,1,0,3,5,0.83190157943441
"1136",5,2,1,1,2,1,1,2,3,2,2,2,1,0.648794869493951,28,2,1,3,1,1.66980133112544
"1137",1,1,1,1,5,4,5,1,1,4,1,4,1,-0.796530323153255,99,1,9,2,NA,0.360123384548799
"1138",4,1,1,1,1,4,5,2,3,2,3,2,3,-1.05574208358549,99,2,9,4,1,2.58716782207471
"1139",1,2,1,1,6,4,3,2,2,3,2,1,1,0.689300654258405,20,1,0,3,2,0.588247072781038
"1140",5,2,1,1,5,2,1,5,1,5,2,1,1,1.57376318265146,18,3,0,1,1,1.17260244446436
"1141",2,1,2,1,1,5,2,2,2,3,3,1,1,0.673784701528789,-1,1,0,1,3,1.28602349930464
"1142",1,2,2,1,8,4,2,5,2,3,2,1,2,1.1793416941423,-1,1,-1,1,7,0.353546347675037
"1143",2,1,2,1,5,5,1,5,2,3,3,2,1,1.22125809775652,20,3,1,1,1,0.767432120520213
"1144",2,2,2,1,5,4,8,4,4,2,4,1,1,-0.259220348587584,23,1,0,1,1,0.500404830749079
"1145",2,2,1,1,4,4,1,5,1,4,5,1,1,1.23073197706174,-1,3,0,1,1,0.670384470986893
"1146",5,2,1,1,1,1,2,2,1,2,3,2,1,0.738978588133145,30,1,0,3,1,1.47554133198771
"1147",5,1,1,1,1,1,3,2,2,2,2,2,1,0.533043852539603,29,1,0,2,5,0.888332738351486
"1148",5,2,1,1,1,1,3,2,4,2,2,1,3,-0.390298249028587,31,3,0,3,1,1.47554133198771
"1149",3,1,1,1,1,2,3,4,2,4,4,2,1,0.242470857987535,23,2,0,3,1,1.90019438611644
"1150",4,2,1,1,1,2,5,2,4,4,3,3,3,-2.06140720517362,-1,1,0,4,2,1.01670011412532
"1151",5,2,1,1,1,1,3,3,2,2,4,3,2,-0.375624620401634,27,1,0,3,1,1.17260244446436
"1152",3,1,1,1,1,2,8,2,2,2,3,2,2,-0.917085584600566,-1,2,0,3,1,1.46717878913573
"1153",1,1,2,1,8,4,3,1,1,3,2,2,4,-0.971999293994444,-1,1,1,3,7,0.516554220818587
"1154",6,1,1,1,1,3,5,2,2,3,3,2,2,-0.620602237199693,99,1,9,4,1,1.59585288670783
"1155",5,2,1,1,6,5,3,4,4,4,2,1,1,0.533379104312147,-1,1,0,3,7,1.28982319709839
"1156",2,2,1,1,5,5,2,2,2,3,3,1,1,0.673784701528789,20,1,0,3,7,0.26279479977814
"1157",1,2,1,1,5,5,1,4,2,3,2,2,1,1.15722538451717,-1,3,1,4,7,0.398980094635877
"1158",2,2,1,1,2,5,1,4,2,2,1,5,1,0.453933363698354,20,1,0,4,3,0.29416834946544
"1159",2,2,2,1,1,1,1,5,2,2,2,1,1,1.98027012587447,-1,1,0,1,1,0.537119544471516
"1160",4,1,1,1,3,2,2,2,3,3,4,3,2,-0.885943185209149,29,1,0,3,1,2.04311574846955
"1161",5,2,1,1,1,1,3,1,2,4,3,3,4,-1.95246201043555,29,2,0,4,4,0.737770665993857
"1162",3,1,1,1,1,2,2,2,3,3,4,1,2,-0.154791160740769,31,1,0,3,3,2.44372367876231
"1163",4,2,1,1,2,1,1,1,2,2,2,3,3,-0.589496710180866,-1,1,0,2,1,1.88842609834188
"1164",2,2,1,1,4,2,8,1,2,2,4,2,1,-0.926343539998626,25,3,1,3,3,0.388921808127204
"1165",5,2,1,1,4,1,2,2,2,1,2,2,1,0.910963915693743,22,3,0,2,1,1.40682408834122
"1166",1,1,1,1,3,5,5,1,2,3,2,2,2,-0.684634950439046,-1,3,0,4,2,0.839588305884718
"1167",1,1,1,1,8,5,5,1,1,4,3,3,2,-1.22219629023383,-1,1,0,4,7,0.475596754631217
"1168",3,2,1,1,1,5,5,1,2,4,4,2,1,-0.83917940311314,-1,1,0,4,2,1.01446789671953
"1169",2,2,1,1,5,4,1,5,1,3,2,3,2,0.838241210635827,18,1,0,2,1,0.486469732104664
"1170",2,1,1,1,5,3,2,3,3,3,2,3,3,-0.69256842444272,23,1,0,4,2,0.747776532493896
"1171",4,1,1,1,1,1,5,1,8,5,5,3,8,NA,-1,1,0,4,1,1.7247785480498
"1172",1,1,1,1,4,1,4,2,2,4,4,4,2,-1.57658942491308,-1,1,0,4,3,0.671364781056711
"1173",2,2,1,1,2,3,2,1,2,2,2,2,2,0.0304868179926017,25,1,0,2,1,0.486876431226204
"1174",6,1,1,1,7,4,5,2,3,2,2,2,1,-0.0256085410610625,99,1,9,4,1,1.44943727481743
"1175",3,2,1,1,1,3,1,4,1,2,5,2,1,1.03564486725061,23,2,0,4,1,2.02893579343906
"1176",1,2,1,1,1,4,3,1,1,3,4,3,1,-0.436783811231278,23,1,0,4,6,0.398980094635877
"1177",1,2,1,1,6,5,3,2,2,3,2,2,1,0.323724642024215,16,1,0,4,2,0.287395679829614
"1178",6,1,2,1,7,4,1,2,3,1,1,1,1,1.4078068976119,25,2,0,1,1,1.74796367421453
"1179",4,1,1,1,1,3,2,3,2,2,2,2,2,0.526785855208047,-1,1,0,4,2,1.8175191554717
"1180",6,2,1,1,1,3,2,2,2,2,2,3,3,-0.509948044211897,-1,1,0,4,7,0.928674143675419
"1181",2,2,2,1,2,5,3,2,3,8,2,3,3,NA,27,1,0,2,1,0.670384470986893
"1182",1,1,1,1,2,4,1,3,2,2,3,3,2,0.145693890244242,-1,1,0,3,2,0.953162486689654
"1183",3,2,1,1,5,2,1,3,1,4,3,1,1,1.10266655058304,22,1,0,3,1,1.24465434674347
"1184",5,2,1,1,7,1,1,4,2,2,1,1,2,1.49322904405708,-1,3,0,2,1,1.29584808772927
"1185",3,1,1,1,1,2,5,1,3,3,3,3,3,-1.87878682494279,-1,1,0,4,2,1.6234347268817
"1186",3,2,1,1,3,4,2,2,2,2,2,2,1,0.701644705178356,99,1,0,2,1,1.07259366852355
"1187",2,1,1,1,1,4,3,2,2,2,2,2,2,0.110035483961571,-1,1,0,3,1,1.15673031817669
"1188",5,2,1,1,1,3,8,2,3,4,3,3,3,-2.34575907476672,-1,1,0,3,1,1.36061553355747
"1189",5,2,1,1,1,1,1,3,2,2,2,3,2,0.329810695612611,27,2,0,2,1,1.47554133198771
"1190",5,2,1,1,2,1,2,2,3,4,2,2,3,-0.78446114133164,24,2,0,3,3,0.737770665993857
"1191",4,2,1,1,2,2,2,2,2,1,1,2,2,0.672072352484081,26,3,0,3,1,2.66547773280005
"1192",6,1,1,1,5,2,2,2,2,2,1,2,2,0.462753141968694,22,1,0,4,3,0.980447699073227
"1193",4,2,1,1,1,2,2,1,3,3,4,2,2,-0.768516691582682,22,1,0,2,1,1.99910829960004
"1194",2,2,1,1,1,2,3,2,3,4,4,2,3,-1.32129560470713,22,1,0,4,2,0.376479976719052
"1195",3,1,2,1,1,2,3,2,2,2,2,1,1,0.898619864773793,-1,1,0,2,1,3.49078126109439
"1196",4,2,1,1,1,1,2,2,2,2,2,1,3,0.221203980256483,-1,1,0,3,2,1.25895073222792
"1197",2,2,1,1,6,1,1,5,1,1,1,1,1,2.59515683008138,19,1,0,1,2,0.548602202061327
"1198",1,2,1,1,2,1,4,2,2,2,1,1,2,0.491127448925377,-1,1,1,3,3,0.424312081505444
"1199",3,2,1,1,1,1,3,2,1,1,1,3,1,0.782354544512327,25,2,0,3,2,0.622327173371737
"1200",5,2,1,1,2,4,2,2,1,4,3,1,3,-0.160100557819503,-1,2,0,3,3,0.647924043864633
"1201",2,2,1,1,8,1,1,5,1,3,2,1,1,1.99240160368224,-1,2,0,1,7,0.610201146915126
"1202",5,1,1,1,1,3,1,3,2,2,4,2,8,NA,30,1,0,2,1,2.12113776871233
"1203",4,2,1,1,5,5,4,5,4,2,2,4,4,-1.33418695112477,99,1,0,2,5,0.644902298499695
"1204",1,2,1,1,6,2,2,3,2,2,1,1,1,1.49948704138864,16,1,0,3,2,0.658824885172434
"1205",4,2,1,1,5,5,3,2,4,2,4,2,2,-0.701099503421484,30,2,1,2,5,0.688175480201421
"1206",5,2,1,1,7,3,1,4,2,2,2,2,1,1.36654459503256,16,3,0,3,2,1.36563761166858
"1207",1,1,1,2,6,1,2,1,3,5,5,3,4,-2.58286466737208,-1,2,0,4,7,0.560806048129864
"1208",2,2,1,1,5,4,1,4,4,2,2,8,2,NA,18,1,0,4,7,0.366956422896954
"1209",3,2,1,1,4,3,3,3,1,3,4,3,1,0.0595152259841679,-1,2,1,4,2,1.50087672208336
"1210",4,2,1,1,1,3,3,4,1,3,1,1,3,0.745150448009315,27,1,0,1,5,0.688175480201421
"1211",3,1,1,1,1,1,5,2,1,2,2,3,2,-0.371291545226968,35,1,0,2,1,1.45079878151153
"1212",5,2,1,1,1,1,2,2,3,2,3,2,3,-0.549939525669234,99,1,9,9,1,1.29584808772927
"1213",1,1,1,1,5,2,2,2,1,3,2,2,3,-0.132240554169936,-1,1,1,3,7,0.985592457984656
"1214",2,2,1,1,1,1,3,2,2,3,2,1,1,0.689300654258405,25,1,0,2,1,0.617593558313142
"1215",1,2,1,1,5,1,4,2,2,5,5,4,1,-1.5470170722188,-1,1,1,2,7,0.353558552914417
"1216",2,2,1,1,8,2,2,2,2,4,4,1,2,-0.142659682932999,-1,2,0,2,3,0.29416834946544
"1217",2,1,1,1,1,5,1,2,4,3,3,3,2,-0.754676215525185,-1,1,1,4,3,0.377024944385205
"1218",1,2,1,1,8,2,3,2,2,3,4,3,2,-0.833093349524745,-1,1,0,4,3,0.287395679829614
"1219",3,2,1,1,4,3,3,1,1,3,5,2,1,-0.255324604365457,35,3,1,4,5,0.507233948359765
"1220",1,2,1,1,5,2,3,2,1,4,2,3,2,-0.452728260980236,-1,2,0,4,3,0.363679491587583
"1221",1,1,2,1,5,5,5,2,1,3,3,2,1,0.0238568197014973,-1,1,0,3,7,0.531220664847954
"1222",2,2,1,1,3,1,4,2,4,4,2,4,3,-2.07426555940069,-1,2,0,4,1,0.432487480976973
"1223",2,2,1,1,1,1,1,5,1,2,2,1,1,2.20172081419763,-1,1,0,2,7,0.400225374258547
"1224",2,2,1,1,5,4,3,3,2,2,2,3,2,-0.00739100966489623,19,1,0,3,6,0.29416834946544
"1225",2,2,1,1,1,4,3,2,2,4,3,2,2,-0.492719742437573,-1,2,0,3,2,0.58833669893088
"1226",5,1,1,1,4,4,3,2,2,2,2,2,2,0.110035483961571,26,1,0,4,1,1.57199635862703
"1227",1,2,1,1,8,4,3,3,2,3,2,2,1,0.571874160631938,-1,1,0,3,3,0.383966435286135
"1228",4,1,1,1,1,3,4,2,3,2,2,4,4,-1.85718481862478,26,2,0,3,1,1.7247785480498
"1229",2,2,1,2,1,1,8,2,2,8,2,3,2,NA,-1,2,0,4,1,0.347109201585384
"1230",2,1,1,1,1,1,3,2,2,2,2,2,2,0.110035483961571,-1,2,0,2,3,0.411454697570294
"1231",3,2,1,1,3,1,1,4,2,4,3,2,1,0.763789368633411,-1,3,0,4,7,0.680423940325244
"1232",6,2,1,1,5,4,3,3,2,2,2,1,1,1.14676938338152,99,1,9,2,1,1.92369879685348
"1233",2,1,2,1,8,4,4,2,4,4,3,2,2,-1.10422197172264,20,1,0,1,6,0.785808324241918
"1234",2,2,1,1,2,5,3,2,1,3,4,3,2,-0.611642661201587,32,1,1,3,2,1.06867445371203
"1235",1,1,1,1,5,2,3,2,2,3,3,3,2,-0.648976544156375,-1,1,0,4,3,0.5110164936772
"1236",2,2,1,1,8,2,2,2,1,4,3,1,1,0.68591617933656,-1,1,0,3,2,2.86895122746224
"1237",5,2,1,1,1,3,3,2,2,3,2,2,2,-0.0992837265538164,37,3,0,3,1,2.04092330033621
"1238",3,2,1,1,3,3,2,2,3,1,1,3,1,0.508054020504765,25,1,0,3,6,0.999522819937134
"1239",1,1,2,1,8,3,3,3,2,2,2,3,1,0.415617358913135,-1,1,0,2,3,0.443468045200014
"1240",2,2,2,1,2,2,5,2,2,4,3,3,1,-0.772489091371238,-1,1,0,4,2,0.634754077623087
"1241",3,2,1,1,4,4,3,3,2,4,4,4,3,-1.58284742224463,32,1,0,3,3,0.680423940325244
"1242",1,1,1,1,2,4,1,3,2,3,3,2,2,0.301950691963044,-1,1,-1,3,7,0.373160942927793
"1243",1,2,1,1,5,4,4,3,2,2,2,3,2,-0.17599186230365,18,1,0,3,3,0.27875846351787
"1244",2,2,1,1,7,4,4,2,2,2,2,2,2,-0.0585653686771825,18,1,0,2,2,0.280150435949165
"1245",3,1,1,1,1,2,1,3,1,4,3,1,3,0.256649813426973,27,2,0,2,1,1.51122603296843
"1246",6,2,1,1,2,1,1,5,1,4,4,1,1,1.41484878243011,23,1,0,1,5,0.537813384598771
"1247",2,1,1,1,1,1,5,2,4,2,4,4,4,-2.61546997032343,-1,1,0,3,6,0.523408869890032
"1248",1,1,1,1,8,2,3,2,1,4,3,1,1,0.517315326697807,-1,1,0,3,7,0.582783676385911
"1249",4,2,1,1,5,4,1,4,2,1,4,2,1,1.2076301948112,23,3,0,2,1,1.16806535622741
"1250",1,2,1,1,2,5,4,2,1,3,2,4,2,-0.777585915337792,-1,1,0,3,7,0.72876699671592
"1251",4,1,1,1,7,5,5,3,2,4,2,2,1,0.0253532448390436,23,3,1,2,5,0.758164980895718
"1252",4,2,1,1,2,2,3,5,1,5,5,1,1,0.684211061268849,26,2,0,1,1,1.00100091122966
"1253",4,1,1,1,5,4,1,3,3,3,3,3,2,-0.285076008594304,99,1,0,3,1,3.11968742324882
"1254",2,2,1,2,1,3,4,2,1,2,1,2,1,0.770010493592376,-1,2,0,4,1,0.52558959955628
"1255",4,2,2,1,1,3,2,3,3,4,4,4,4,-2.05870562650707,99,1,9,3,NA,0.807429321280828
"1256",6,2,1,1,7,3,1,3,2,2,2,1,1,1.48397108865902,32,1,0,2,1,1.92369879685348
"1257",2,2,2,1,2,3,3,4,2,2,3,3,1,0.479650072152489,-1,1,0,2,1,0.995574687404215
"1258",6,2,1,1,5,2,1,4,1,1,3,1,1,1.97877370073692,-1,1,0,1,NA,0.74314126474449
"1259",6,1,1,1,7,4,8,2,8,4,8,1,4,NA,99,3,0,4,NA,0.741832321313581
"1260",1,1,1,1,6,4,5,1,3,3,2,5,3,-2.42582204404281,-1,1,0,3,7,1.07784693062259
"1261",5,2,1,1,7,3,1,3,4,1,4,1,1,0.882155311791355,24,3,1,4,4,0.737770665993857
"1262",3,1,1,1,5,3,5,1,1,2,3,4,1,-0.746125512859218,23,1,0,4,1,3.49078126109439
"1263",4,1,1,1,4,1,5,1,2,4,2,4,2,-1.62510618542281,24,3,0,2,1,1.55737236476907
"1264",2,2,1,1,5,3,1,4,4,2,2,2,2,0.500634849808207,28,1,0,4,2,0.354511133133372
"1265",5,1,1,1,5,5,1,4,2,2,2,2,2,0.943536226454523,-1,1,1,1,1,1.48586402726151
"1266",4,2,1,1,7,3,2,2,2,1,2,3,2,0.122379534881522,30,3,0,3,1,1.01670011412532
"1267",5,2,1,1,7,4,1,3,3,2,1,2,3,0.23504445631398,28,1,1,3,5,0.586301222232179
"1268",3,2,2,1,1,1,5,2,3,4,3,3,2,-1.41694814827243,20,1,1,3,1,1.36084788065049
"1269",2,2,1,1,2,1,1,4,1,2,2,1,2,1.53056292701187,22,2,0,3,6,0.326130923283594
"1270",2,1,1,1,3,3,2,2,2,2,2,1,1,1.06722071741255,31,1,0,3,1,1.19959709606395
"1271",2,2,1,1,1,4,2,2,2,2,2,2,1,0.701644705178356,19,2,0,3,7,0.317377038811544
"1272",1,2,2,1,5,4,1,5,3,3,2,1,1,1.54950022703592,-1,1,-1,1,7,0.376169702262241
"1273",5,1,1,1,3,1,1,2,3,2,2,3,4,-0.985806248474333,24,1,0,3,1,1.48586402726151
"1274",1,1,1,1,2,1,3,2,4,3,5,4,3,-2.24869591235165,-1,1,0,3,3,0.580151746138101
"1275",3,1,1,2,1,5,4,3,1,3,2,4,1,-0.106428028152037,28,1,0,2,3,1.09847272615374
"1276",4,2,1,1,7,5,4,4,2,2,1,2,2,0.621850473906632,19,3,0,4,1,1.95314904780066
"1277",6,2,1,1,7,2,3,2,8,2,2,3,2,NA,18,3,1,4,5,0.789681487039384
"1278",1,2,1,1,1,2,3,2,2,4,4,3,2,-1.04241256004013,-1,2,0,2,7,0.354303457593345
"1279",2,1,1,2,1,2,4,3,2,2,3,2,1,0.428475713140203,-1,2,0,2,2,0.496278389301156
"1280",6,1,1,1,1,2,3,2,2,2,3,1,1,0.714503059405423,26,2,0,1,1,1.32397467444895
"1281",5,2,1,1,1,3,2,3,2,2,2,2,2,0.526785855208047,36,1,0,3,1,1.2402507989963
"1282",3,1,1,1,2,4,5,2,2,4,8,3,2,NA,33,1,0,3,1,1.45079878151153
"1283",6,2,1,1,1,4,5,2,4,2,4,2,2,-1.03830120869899,23,1,0,4,5,2.08967973470308
"1284",3,1,1,1,3,5,5,2,1,3,3,1,1,0.389432831935687,23,2,0,2,5,0.829925139080597
"1285",2,2,1,1,3,4,5,2,1,2,4,3,1,-0.316516787385674,23,1,0,2,2,0.390761112742283
"1286",6,2,1,1,1,2,2,2,1,2,3,1,1,1.10455460036734,29,2,0,3,1,1.51496372800035
"1287",4,1,1,1,1,3,4,2,2,4,4,2,4,-1.69145413760076,-1,1,0,4,1,2.13518849929812
"1288",5,1,1,1,5,3,5,2,2,2,2,2,2,-0.227166221315936,-1,1,0,3,1,1.96435558175657
"1289",2,2,1,2,5,2,1,2,1,3,1,1,1,1.43206985322744,20,1,0,2,7,0.305100573457563
"1290",2,2,1,1,2,2,1,4,2,4,2,3,1,0.58233016176759,-1,1,0,1,3,0.772167636645825
"1291",3,2,1,1,1,3,3,2,4,3,5,3,1,-1.0371031629614,-1,2,0,4,1,0.936789618637803
"1292",1,1,2,1,8,1,3,2,1,2,4,3,1,0.0206849178918326,-1,1,0,2,7,0.426537372525045
"1293",3,2,1,1,1,1,4,1,1,4,4,1,1,-0.0835518499170386,31,1,0,4,1,1.3351640726783
"1294",1,2,1,1,8,1,3,1,2,4,3,2,2,-0.740869261045296,-1,1,0,1,3,0.447404062742308
"1295",4,2,1,1,5,1,1,5,1,5,4,2,1,0.839953559680535,23,3,0,1,1,2.03625518930245
"1296",1,2,1,1,8,5,1,4,1,4,2,1,2,1.1119245059811,-1,1,1,1,2,0.541450841465063
"1297",4,2,1,1,1,5,3,1,3,3,5,4,3,-2.27539474263622,-1,1,0,2,1,1.00100091122966
"1298",5,2,1,1,7,3,1,5,5,1,1,3,1,0.97820205232037,27,3,0,1,1,0.971463440204993
"1299",1,2,2,1,8,4,3,5,3,3,1,2,1,1.03083931489259,-1,1,0,1,7,0.842399544963255
"1300",1,2,1,1,4,5,3,2,2,2,4,3,1,-0.200765770431326,-1,1,0,4,3,0.812176262197595
"1301",2,2,1,1,1,3,2,2,2,2,3,1,1,0.883103912044177,25,1,0,3,2,0.548602202061327
"1302",1,2,1,1,5,2,2,2,3,3,2,3,2,-0.517709574472411,-1,1,0,2,7,0.848624163010889
"1303",1,2,1,1,8,4,1,4,2,2,2,3,2,0.577960214220333,-1,1,0,3,7,0.417325698949013
"1304",2,2,1,1,2,2,3,3,2,3,2,2,2,0.148865792053906,-1,1,0,4,1,0.578576091640562
"1305",1,2,1,1,2,2,1,3,2,3,2,2,2,0.486067497331413,-1,3,0,4,7,0.427670404080787
"1306",2,1,2,1,3,3,3,2,3,3,3,1,3,-0.562283576589185,32,1,0,3,1,1.19959709606395
"1307",5,2,2,1,1,5,1,5,1,4,2,2,1,1.41750638093266,26,2,0,1,1,1.17260244446436
"1308",4,2,1,1,2,4,1,3,2,3,3,1,2,0.667526704197234,19,1,0,1,1,1.52505017118797
"1309",4,1,1,1,2,5,3,2,2,3,4,3,3,-1.25610171810278,-1,1,0,4,7,1.06759424964906
"1310",4,1,1,1,1,5,4,2,2,2,4,2,2,-0.426798979413921,26,3,1,2,5,1.06759424964906
"1311",4,1,1,1,5,5,5,2,2,2,4,2,2,-0.595399832052674,21,1,0,3,2,1.06759424964906
"1312",6,2,1,1,7,5,1,5,2,4,2,2,8,NA,20,1,0,2,4,0.864556725063873
"1313",3,2,1,1,5,2,1,2,3,4,2,2,2,-0.192851920114855,27,1,0,3,1,1.19686858577503
"1314",3,2,1,1,5,4,1,3,2,2,4,3,4,-0.884439652280191,18,1,0,4,3,1.19686858577503
"1315",5,2,1,1,1,3,1,5,2,3,3,2,2,0.79824972917849,21,3,0,2,1,1.47554133198771
"1316",2,1,1,1,4,4,3,2,2,3,3,2,2,-0.283400531922186,-1,1,0,3,2,0.783144610610799
"1317",1,2,1,1,5,3,3,3,2,2,3,3,1,0.231500553544766,-1,2,1,3,3,0.320915827537897
"1318",1,2,1,1,8,3,4,2,1,3,2,2,2,-0.0464338908694118,-1,1,0,3,7,0.894808125484616
"1319",1,2,1,1,6,3,3,3,5,2,4,2,1,-0.251392304558887,21,1,0,3,1,0.641831655075795
"1320",6,1,1,2,4,3,1,3,1,1,3,1,1,1.7306241821292,-1,2,0,2,7,0.88438283777022
"1321",3,2,2,1,5,4,1,4,2,3,3,1,2,0.915676222804957,99,1,9,1,NA,0.599254367141844
"1322",1,1,2,1,5,4,4,2,3,3,4,1,2,-0.491992866018276,-1,1,1,4,3,0.634091533420523
"1323",6,1,1,1,7,4,1,2,2,2,8,1,1,NA,-1,3,-1,4,7,1.76876567554044
"1324",1,2,2,1,8,5,2,5,4,3,4,3,2,-0.362945317709139,-1,1,0,2,2,0.658824885172434
"1325",4,2,1,1,1,4,3,2,2,4,4,2,2,-0.676836547805942,29,1,1,4,5,0.65104968260022
"1326",4,1,1,1,3,4,4,2,2,3,2,3,2,-0.63346059142676,23,3,0,4,5,0.862389274024902
"1327",6,2,1,1,1,4,2,4,3,8,3,2,2,NA,99,2,9,2,NA,0.640962956814408
"1328",4,1,2,1,5,4,1,5,2,2,1,1,2,1.74137856266481,-1,1,0,1,1,1.8175191554717
"1329",1,1,2,1,5,3,3,2,4,3,3,3,3,-1.51488628938072,-1,1,-1,3,7,0.808462554307979
"1330",1,2,2,1,6,3,1,5,2,2,2,1,1,1.98027012587447,-1,1,-1,1,7,3.00935761809793
"1331",4,1,2,1,5,4,3,4,4,2,3,2,2,-0.020683660837669,28,1,0,1,1,2.72627873320755
"1332",2,2,1,1,1,2,4,2,3,2,2,2,3,-0.703024425578372,-1,1,0,4,6,0.591350965596084
"1333",5,1,1,1,1,1,5,1,3,2,2,2,3,-1.11977479682485,29,1,0,4,5,0.742932013630756
"1334",2,2,1,1,1,1,5,2,8,4,4,2,2,NA,21,2,0,3,1,0.543731455411453
"1335",2,2,1,1,1,5,4,2,1,1,3,1,1,0.976672105605215,22,3,0,4,2,0.591350965596084
"1336",2,2,1,1,5,3,3,2,2,2,2,2,2,0.110035483961571,20,1,0,4,6,0.29416834946544
"1337",2,1,1,1,4,2,1,2,2,3,4,3,1,-0.072883275669206,25,1,0,2,1,0.848346969815319
"1338",6,1,1,1,7,4,1,2,2,3,2,3,2,-0.127658033510499,22,1,0,2,1,1.0823471596628
"1339",3,2,1,1,1,4,2,1,5,3,4,3,2,-1.57699408046319,-1,1,0,4,7,0.656273972561079
"1340",4,2,1,1,5,4,1,3,2,3,3,2,1,0.724959060541076,22,3,0,3,5,1.00100091122966
"1341",3,2,1,1,5,4,1,3,2,2,2,3,2,0.329810695612611,28,1,1,4,4,0.656273972561079
"1342",6,2,1,1,5,5,1,4,2,3,2,2,2,0.734217015939136,22,2,0,3,1,1.55772216994581
"1343",1,1,1,1,8,5,3,4,1,2,3,2,1,1.06667677270984,-1,2,0,3,7,0.423909811197359
"1344",5,1,1,1,1,4,2,2,1,1,2,3,2,0.34383022320468,-1,1,0,3,1,1.662358979359
"1345",2,2,1,1,6,5,3,3,4,3,3,3,2,-0.843728402194969,19,1,0,4,2,0.306928511372829
"1346",2,2,1,1,1,1,4,3,2,2,2,2,2,0.18958414993054,30,1,0,3,1,0.77564397442763
"1347",1,2,1,1,6,1,2,3,2,3,4,2,2,-0.0507669660440785,-1,3,0,4,2,1.1531788877492
"1348",2,2,1,1,1,1,2,3,4,3,3,2,2,-0.309551537322026,28,1,0,2,1,0.543731455411453
"1349",2,2,1,1,5,5,3,2,2,3,4,2,2,-0.467517337290555,20,1,0,4,6,0.305100573457563
"1350",4,2,2,1,7,5,3,2,3,2,4,2,2,-0.479648815098325,-1,3,1,3,NA,0.644902298499695
"1351",1,2,2,1,8,4,2,4,1,4,2,1,1,1.36633202192037,-1,1,0,1,7,0.336787033042435
"1352",2,2,1,1,5,4,1,1,4,2,1,2,5,-1.32872200638069,19,1,0,2,2,0.466188229874004
"1353",5,1,1,1,7,5,2,4,2,8,8,1,2,NA,-1,1,0,3,7,0.742932013630756
"1354",2,2,1,1,5,5,1,1,2,2,1,2,1,0.806212844577756,21,1,0,1,5,0.387821987213815
"1355",2,1,1,1,4,5,5,2,2,3,1,2,2,-0.252368626462954,-1,1,0,4,6,1.12166479874084
"1356",3,1,2,1,5,5,4,3,4,4,4,2,2,-1.04018925848329,-1,3,0,1,7,0.733589394567865
"1357",1,1,1,1,8,1,1,2,2,3,3,2,3,-0.36920719522271,-1,1,0,4,3,1.07784693062259
"1358",2,2,2,1,1,1,1,4,3,3,3,2,2,0.328649522247609,22,1,0,1,1,0.537119544471516
"1359",1,1,1,1,5,2,3,2,2,2,2,2,2,0.110035483961571,-1,1,1,4,3,0.406964697319416
"1360",2,2,1,1,1,1,5,3,2,3,3,2,2,-0.37245271859197,-1,1,0,4,1,0.537119544471516
"1361",5,1,1,1,2,1,4,3,1,3,5,2,2,-0.350634788366796,34,1,0,3,5,0.888332738351486
